Timestamp,AQI,Temp,Hum,Pres
2025-12-18 22:05:10,56.72852029010465,21.839062671400264,61.72075959722376,0
2025-12-18 22:05:15,57.07032818205391,21.722018283045987,62.41648900830829,0
2025-12-18 22:05:20,59.56786941104538,21.784502424033427,62.422652407771494,0
2025-12-18 22:05:25,58.6632206095805,21.879593233049444,61.859402607080895,0
2025-12-18 22:05:30,57.94846789378158,21.740689543312573,62.1619217993317,0
2025-12-18 22:05:35,58.81568919979148,21.837282756903775,62.55408763510829,0
2025-12-18 22:05:40,58.6612838767952,21.779866327267285,61.84483289838249,0
2025-12-18 22:05:45,60.528084690374335,21.83533388518342,61.62036082926598,0
2025-12-18 22:05:50,59.69722226110999,21.85755278011657,61.85601075581506,0
2025-12-18 22:05:55,57.27798661302369,21.776054199362914,62.58570058839236,0
2025-12-18 22:06:00,60.56390811357167,21.810676114090754,61.9758146098803,0
2025-12-18 22:06:05,59.041638754803316,21.87637351644612,62.47049783664236,0
2025-12-18 22:06:10,58.73141116546576,21.7605757110316,62.25439024511122,0
2025-12-18 22:06:15,57.923828139701094,21.693825002694332,62.30523607093601,0
2025-12-18 22:06:20,59.42323453952779,21.938645649436975,62.12315675442907,0
2025-12-18 22:06:25,58.02041651559006,21.75617018019104,61.76634955289745,0
2025-12-18 22:06:30,57.55307490208102,21.921917934951868,61.94896217541343,0
2025-12-18 22:06:35,58.41972638672472,21.78680518571917,62.040459901929815,0
2025-12-18 22:06:40,59.080407756382336,21.72380871091478,62.56978938153858,0
2025-12-18 22:06:45,58.0757676653863,21.907502772465218,61.67097822223343,0
2025-12-18 22:06:50,58.248884628388126,21.85777143853152,62.60046215120106,0
2025-12-18 22:06:55,58.34948922041211,21.79770898599689,62.18450031507599,0
2025-12-18 22:07:00,56.922284083550906,21.83385098642024,61.85356580619743,0
2025-12-18 22:07:05,58.27433621414199,21.857983493631007,62.035207086345046,0
2025-12-18 22:07:10,57.69632020383184,21.83757618789737,61.93097543179012,0
2025-12-18 22:07:15,58.69282021600353,21.73614426003743,62.15478541603677,0
2025-12-18 22:07:20,57.613459365389645,21.898478469862876,62.18886977839893,0
2025-12-18 22:07:25,59.140755483531606,21.750261125742355,62.2433449094027,0
2025-12-18 22:07:30,58.90418858946174,21.956694107358786,62.35286226959541,0
2025-12-18 22:07:35,57.88039730188414,21.699370271299923,62.136971892431774,0
2025-12-18 22:07:40,58.91301879786452,21.78641895833429,61.765148830346355,0
2025-12-18 22:07:45,58.88025728026446,21.839573543145743,62.55627046763683,0
2025-12-18 22:07:50,57.177251114473165,21.818834910338975,61.79371152226598,0
2025-12-18 22:07:55,58.80062188040656,21.907394233576095,62.41385885498314,0
2025-12-18 22:08:00,56.997555868565385,21.831102974251237,61.93947741539766,0
2025-12-18 22:08:05,57.952972310361616,21.87223977982747,61.71517190689341,0
2025-12-18 22:08:10,58.996628266857236,21.86357009421155,62.147231869915515,0
2025-12-18 22:08:15,57.62976245613453,21.77381633224898,62.065380370068894,0
2025-12-18 22:08:20,57.18270053192371,21.823902748002244,61.75698009659616,0
2025-12-18 22:08:25,57.999238189363524,21.957751974852446,62.14538850380846,0
2025-12-18 22:08:30,58.41343914138755,21.864835811512624,61.91978340323661,0
2025-12-18 22:08:35,58.840773454104884,21.79906836658094,62.78233901195103,0
2025-12-18 22:08:40,57.10453704062995,21.918152689477598,62.01765432330806,0
2025-12-18 22:08:45,57.6316546540756,21.864541938389333,62.38973245771659,0
2025-12-18 22:08:50,57.20685378132619,21.804520489745173,62.296520485189234,0
2025-12-18 22:08:55,58.21591609973843,21.71382944619296,61.75192856109863,0
2025-12-18 22:09:00,58.20957808388078,21.811719677473835,61.67711832228853,0
2025-12-18 22:09:05,58.14911606241926,21.876700985417195,62.30891447240743,0
2025-12-18 22:09:10,58.54398891037237,21.737378202607093,61.97921436251528,0
2025-12-18 22:09:15,56.428437646024605,21.788194545788755,62.072411764336465,0
2025-12-18 22:09:20,58.22049212306853,21.752220902064753,61.94590668673259,0
2025-12-18 22:09:25,57.2626501310357,21.77860822543701,62.45229724910451,0
2025-12-18 22:09:30,59.13937357307821,21.775504404854836,61.59797930754059,0
2025-12-18 22:09:35,58.57720908427586,21.823332706770632,61.81800392088747,0
2025-12-18 22:09:40,57.56323451966796,21.785731966879744,61.714157572253804,0
2025-12-18 22:09:45,57.571018658505814,21.671108963076712,62.05261732832634,0
2025-12-18 22:09:50,56.95590893568198,21.833860942265662,62.13454188680506,0
2025-12-18 22:09:55,58.12579215999087,21.679050924754875,61.74752219246551,0
2025-12-18 22:10:00,57.6674332021209,21.797755753596217,61.649930781147575,0
2025-12-18 22:10:05,56.71199171908113,21.808919159807076,61.50853319336059,0
2025-12-18 22:10:10,57.508141481661724,21.809630136913743,62.108438026718076,0
2025-12-18 22:10:15,55.97728793707531,21.859423287027795,62.36247831223711,0
2025-12-18 22:10:20,58.63374592135816,21.908040630929154,62.069081849971624,0
2025-12-18 22:10:25,57.649911147418955,21.765984629395877,62.303440553469066,0
2025-12-18 22:10:30,55.94352024647863,21.86198434196755,61.65912021011084,0
2025-12-18 22:10:35,58.09367677712934,21.745749883098746,62.33863331072329,0
2025-12-18 22:10:40,57.28649426673087,21.853305604952027,62.076219539860844,0
2025-12-18 22:10:45,58.70304100544374,21.808840842503216,62.12400751576813,0
2025-12-18 22:10:50,58.26244730887815,21.747780728944665,61.79928918568147,0
2025-12-18 22:10:55,57.921852060283044,21.805127336442425,61.813304394220225,0
2025-12-18 22:11:00,57.29617961005668,21.77779957726305,62.01442471234317,0
2025-12-18 22:11:05,58.97509598885167,21.735266537426416,61.86024774084045,0
2025-12-18 22:11:10,55.89706177407649,21.783851357373294,62.09245516792057,0
2025-12-18 22:11:15,58.12692345313658,21.839264004228088,62.09257356169071,0
2025-12-18 22:11:20,56.751466853878185,21.81011502650514,61.803704543359785,0
2025-12-18 22:11:25,57.098534411419294,21.639863006943557,62.0615847171547,0
2025-12-18 22:11:30,57.47388497564391,21.73597040714674,61.81789026676805,0
2025-12-18 22:11:35,57.61988783692569,21.803582667181917,62.26487811579091,0
2025-12-18 22:11:40,58.32509693208652,21.699664948372348,62.27700340932619,0
2025-12-18 22:11:45,58.112626865479434,21.70711230208853,62.49229246877268,0
2025-12-18 22:11:50,57.38648953407617,21.86890529459228,62.55048315071543,0
2025-12-18 22:11:55,56.15293575278139,21.825576662412143,61.871248079116874,0
2025-12-18 22:12:00,57.26044377606306,21.948115164070753,62.17204419188649,0
2025-12-18 22:12:05,57.43134242524191,21.9070880503643,61.96629479320406,0
2025-12-18 22:12:10,57.786104361520415,21.786078629998244,61.729696725012104,0
2025-12-18 22:12:15,57.39629274799526,21.902866806459638,60.80154082169238,0
2025-12-18 22:12:20,58.393235475372975,21.75350134789019,60.97902223977509,0
2025-12-18 22:12:25,57.69884787730696,21.770435766540096,60.72388700885574,0
2025-12-18 22:12:30,55.90445487784497,21.78414098294005,60.928968581537106,0
2025-12-18 22:12:35,56.8370331861334,21.777185905382392,60.81179713743828,0
2025-12-18 22:12:40,56.67048289314401,21.875400800555123,62.19362555311833,0
2025-12-18 22:12:45,57.37272190424296,21.84516441802789,60.87448796119731,0
2025-12-18 22:12:50,57.719902827401754,21.758874946701724,61.50083714830288,0
2025-12-18 22:12:55,57.20126265355255,21.780961220339375,62.10005870949241,0
2025-12-18 22:13:00,57.185204048930565,21.829505568622835,61.80355790293926,0
2025-12-18 22:13:05,56.083396434326936,21.894022212245414,61.99963368248096,0
2025-12-18 22:13:10,56.207952849790594,21.887538689953,62.38899140001577,0
2025-12-18 22:13:15,56.594656238172135,21.780164082264367,61.048261530956054,0
2025-12-18 22:13:20,57.18703087746697,21.764412702967228,61.91489098396608,0
2025-12-18 22:13:25,58.342797613108054,21.87688731331908,61.61300292655898,0
2025-12-18 22:13:30,57.2546933087034,21.817596222904434,61.172389615425864,0
2025-12-18 22:13:35,56.34573509953564,21.738375950229987,62.099959550156996,0
2025-12-18 22:13:40,55.84735134174448,21.848048086355202,61.850740288319095,0
2025-12-18 22:13:45,57.20961426048216,21.78889549005728,60.84302673154622,0
2025-12-18 22:13:50,57.213861035616254,21.81650039841609,62.41371681488215,0
2025-12-18 22:13:55,57.49117965634451,21.736030627530152,61.92766654829035,0
2025-12-18 22:14:00,57.148070770173604,21.710177337778365,61.3570012454914,0
